primary_type,district,latitude,longitude,date
DECEPTIVE PRACTICE,9,41.814319962,-87.703873829,2002-10-04 11:26:21 +0000 UTC
BATTERY,9,41.829563606,-87.694778997,2004-06-29 04:00:00 +0000 UTC
BATTERY,9,41.830391308,-87.638792727,2012-09-10 22:45:00 +0000 UTC
MOTOR VEHICLE THEFT,9,41.81375265,-87.693578796,2014-06-12 13:15:00 +0000 UTC
THEFT,9,41.810676762,-87.675199089,2017-08-08 12:00:00 +0000 UTC
THEFT,9,41.832178097,-87.646137792,2007-12-30 16:15:00 +0000 UTC
THEFT,9,41.806289611,-87.664907928,2003-11-24 17:15:00 +0000 UTC
CRIMINAL DAMAGE,9,41.80266659,-87.664809881,2020-07-13 11:35:00 +0000 UTC
BURGLARY,9,41.806358895,-87.661261339,2003-01-09 09:30:00 +0000 UTC
THEFT,9,41.800863975,-87.655043562,2013-02-10 08:50:00 +0000 UTC
BATTERY,10,41.855207096,-87.702922469,2012-01-02 17:45:00 +0000 UTC
BATTERY,11,41.878743645,-87.736124908,2008-11-12 17:04:00 +0000 UTC
BATTERY,11,41.881978249,-87.731229119,2017-04-21 17:54:00 +0000 UTC
NARCOTICS,11,41.882006504,-87.728772149,2006-04-17 19:19:52 +0000 UTC
BATTERY,11,41.879278843,-87.732980323,2003-04-27 23:10:00 +0000 UTC
NARCOTICS,11,41.895500768,-87.711958567,2024-01-10 06:25:00 +0000 UTC
NARCOTICS,11,41.892416974,-87.722323716,2003-02-09 22:40:00 +0000 UTC
CRIMINAL TRESPASS,11,41.877514327,-87.689421855,2005-08-05 23:50:00 +0000 UTC
ROBBERY,11,41.866897509,-87.737865247,2017-03-06 05:30:00 +0000 UTC
CRIMINAL DAMAGE,11,41.876423368,-87.735331352,2002-12-30 01:00:00 +0000 UTC
NARCOTICS,11,41.868180939,-87.709271389,2009-02-25 09:00:00 +0000 UTC
THEFT,12,41.895645898,-87.6983561,2025-01-29 15:16:00 +0000 UTC
DECEPTIVE PRACTICE,12,41.890724284,-87.642528399,2025-05-14 18:00:00 +0000 UTC
LIQUOR LAW VIOLATION,12,41.855919983,-87.669688216,2012-09-14 21:30:00 +0000 UTC
MOTOR VEHICLE THEFT,12,41.884389775,-87.654821843,2013-04-05 01:10:00 +0000 UTC
DECEPTIVE PRACTICE,12,41.870957637,-87.682485983,2002-10-01 08:30:00 +0000 UTC
BATTERY,12,41.866063207,-87.66221138,2003-07-10 10:30:00 +0000 UTC
MOTOR VEHICLE THEFT,12,41.875508384,-87.656975687,2020-03-25 16:30:00 +0000 UTC
THEFT,12,41.866014898,-87.645694782,2010-09-13 17:00:00 +0000 UTC
MOTOR VEHICLE THEFT,12,41.898408086,-87.693186339,2006-05-22 17:00:00 +0000 UTC
CRIMINAL DAMAGE,12,41.894815689,-87.687760559,2003-01-21 00:00:00 +0000 UTC
DECEPTIVE PRACTICE,12,41.89972788,-87.666156654,2010-09-14 00:00:00 +0000 UTC
BATTERY,14,41.932013384,-87.709035435,2023-05-22 15:03:00 +0000 UTC
THEFT,14,41.923829145,-87.699344465,2011-01-04 01:40:00 +0000 UTC
PROSTITUTION,14,41.917289775,-87.715987298,2004-09-10 06:50:00 +0000 UTC
THEFT,14,41.920710677,-87.692731983,2024-02-24 18:30:00 +0000 UTC
BATTERY,14,41.924151858,-87.679090453,2015-05-12 17:00:00 +0000 UTC
THEFT,14,41.919993174,-87.676480035,2009-11-13 23:00:00 +0000 UTC
THEFT,14,41.92361812,-87.677409271,2015-05-06 01:00:00 +0000 UTC
MOTOR VEHICLE THEFT,14,41.925114579,-87.677559303,2011-11-03 03:07:00 +0000 UTC
PROSTITUTION,14,41.910592416,-87.670441113,2007-11-24 05:45:00 +0000 UTC
CRIM SEXUAL ASSAULT,15,41.898847272,-87.775262602,2002-01-03 21:40:00 +0000 UTC
CRIMINAL DAMAGE,15,41.868672696,-87.769327726,2020-09-04 19:45:00 +0000 UTC
NARCOTICS,15,41.880969735,-87.764882794,2005-11-15 02:14:00 +0000 UTC
CRIMINAL DAMAGE,15,41.883025524,-87.764952706,2013-03-30 02:30:00 +0000 UTC
BATTERY,15,41.893913117,-87.763526601,2008-09-09 19:40:52 +0000 UTC
THEFT,15,41.900595711,-87.760840804,2008-01-03 18:00:00 +0000 UTC
NARCOTICS,15,41.899166146,-87.748353709,2005-10-06 09:57:33 +0000 UTC
BURGLARY,15,41.891349063,-87.749141224,2011-04-17 19:08:00 +0000 UTC
NARCOTICS,15,41.886810301,-87.748106539,2001-11-27 19:42:52 +0000 UTC
OTHER OFFENSE,15,41.876713223,-87.750611108,2015-11-18 12:18:00 +0000 UTC
CRIMINAL DAMAGE,16,42.010576242,-87.812245741,2008-06-30 00:01:00 +0000 UTC
BATTERY,16,41.982831083,-87.798238179,2005-03-20 15:00:00 +0000 UTC
BATTERY,16,41.958194004,-87.749880405,2021-09-03 22:15:00 +0000 UTC
THEFT,16,41.976290414,-87.905227221,2018-01-01 11:30:00 +0000 UTC
BATTERY,17,41.971104361,-87.710992634,2024-06-09 23:56:00 +0000 UTC
NARCOTICS,17,41.972893144,-87.707378704,2010-06-30 19:50:00 +0000 UTC
THEFT,17,41.965597645,-87.736487401,2006-12-06 14:30:00 +0000 UTC
ROBBERY,17,41.968329182,-87.720025005,2007-10-18 10:27:32 +0000 UTC
ASSAULT,17,41.958186646,-87.700816579,2021-06-01 06:07:00 +0000 UTC
THEFT,18,41.910055413,-87.638558033,2007-06-22 09:00:00 +0000 UTC
THEFT,18,41.903478069,-87.631433102,2011-06-10 23:00:00 +0000 UTC
MOTOR VEHICLE THEFT,18,41.901657439,-87.631236316,2001-07-10 20:30:00 +0000 UTC
THEFT,18,41.89486351,-87.629125336,2009-03-06 12:40:00 +0000 UTC
DECEPTIVE PRACTICE,18,41.896888586,-87.628203192,2015-06-06 19:45:00 +0000 UTC
BURGLARY,19,41.938650036,-87.679170157,2007-04-08 00:00:00 +0000 UTC
THEFT,19,41.939466755,-87.687222173,2011-03-25 15:00:00 +0000 UTC
NARCOTICS,19,41.932591505,-87.681223973,2001-08-07 10:45:00 +0000 UTC
BATTERY,19,41.965426344,-87.655227542,2023-06-08 15:30:00 +0000 UTC
BURGLARY,19,41.945444887,-87.651373851,2013-11-17 12:30:00 +0000 UTC
THEFT,19,41.939753767,-87.664500935,2010-08-16 19:00:00 +0000 UTC
THEFT,19,41.939798274,-87.661313799,2003-06-22 21:00:00 +0000 UTC
THEFT,19,41.943670005,-87.645956354,2016-09-29 20:30:00 +0000 UTC
BURGLARY,19,41.932369105,-87.671134446,2013-02-17 18:00:00 +0000 UTC
THEFT,20,41.977017622,-87.692447486,2022-11-24 08:55:00 +0000 UTC
THEFT,20,41.971602778,-87.653242461,2011-10-13 18:00:00 +0000 UTC
ASSAULT,20,41.974202194,-87.696414308,2003-04-09 21:45:00 +0000 UTC
DECEPTIVE PRACTICE,9,41.85283523,-87.633139612,2011-08-28 11:00:00 +0000 UTC
OTHER OFFENSE,2,41.833841252,-87.621820956,2006-05-22 17:00:00 +0000 UTC
THEFT,2,41.833364024,-87.617008302,2005-04-25 13:40:00 +0000 UTC
THEFT,22,41.706654124,-87.657265233,2001-11-19 17:09:33 +0000 UTC
BATTERY,22,41.725802826,-87.654273094,2002-03-16 19:49:09 +0000 UTC
NARCOTICS,22,41.699676317,-87.6394797,2011-09-03 10:42:00 +0000 UTC
THEFT,22,41.685788468,-87.657179855,2021-11-09 10:00:00 +0000 UTC
THEFT,19,41.932900522,-87.639827979,2010-01-31 00:35:00 +0000 UTC
THEFT,24,42.014493615,-87.690227788,2014-05-30 18:00:00 +0000 UTC
DECEPTIVE PRACTICE,24,42.014493615,-87.690227788,2003-12-01 19:30:00 +0000 UTC
MOTOR VEHICLE THEFT,24,41.999682102,-87.681753468,2005-11-05 06:00:00 +0000 UTC
NARCOTICS,24,42.019887425,-87.673090304,2023-08-12 20:23:00 +0000 UTC
ASSAULT,24,42.019475884,-87.68368589,2010-10-19 11:10:00 +0000 UTC
OTHER OFFENSE,24,42.00403394,-87.673986404,2006-12-26 12:54:11 +0000 UTC
THEFT,24,41.993840957,-87.665259249,2010-01-11 11:30:00 +0000 UTC
CRIMINAL DAMAGE,25,41.916871385,-87.806027725,2020-09-09 21:30:00 +0000 UTC
CRIMINAL TRESPASS,25,41.929477334,-87.804009281,2003-09-09 06:00:00 +0000 UTC
THEFT,25,41.915727989,-87.760951753,2016-02-14 19:30:00 +0000 UTC
NARCOTICS,25,41.924508692,-87.725027144,2008-10-30 01:27:37 +0000 UTC
NARCOTICS,25,41.908041077,-87.765866033,2014-11-28 08:08:00 +0000 UTC
BATTERY,25,41.911568776,-87.765584963,2014-09-03 22:30:00 +0000 UTC
BATTERY,25,41.909770708,-87.735196552,2010-10-18 16:00:00 +0000 UTC
OFFENSE INVOLVING CHILDREN,25,41.915321526,-87.728241064,2007-03-08 22:12:28 +0000 UTC
THEFT,1,41.881670033,-87.624353178,2021-12-04 21:30:00 +0000 UTC
THEFT,1,41.882526427,-87.624384106,2006-07-03 22:55:00 +0000 UTC
CRIMINAL DAMAGE,1,41.86870759,-87.640768229,2024-09-24 16:47:00 +0000 UTC
THEFT,1,41.852901521,-87.628275435,2012-09-20 14:00:00 +0000 UTC
WEAPONS VIOLATION,1,41.865014552,-87.616291655,2025-01-05 02:22:00 +0000 UTC
BATTERY,2,41.824705249,-87.623096173,2023-05-28 19:00:00 +0000 UTC
BATTERY,2,41.826362744,-87.616902903,2001-02-09 13:32:27 +0000 UTC
NARCOTICS,2,41.818006851,-87.601298381,2013-01-24 20:16:00 +0000 UTC
THEFT,2,41.801609105,-87.617736187,2002-01-02 09:24:25 +0000 UTC
BATTERY,2,41.790505192,-87.620738269,2003-05-20 13:43:46 +0000 UTC
BATTERY,2,41.794406612,-87.583931489,2023-04-30 22:30:00 +0000 UTC
ROBBERY,3,41.780110888,-87.615617777,2005-08-14 21:35:00 +0000 UTC
ASSAULT,3,41.777577536,-87.615558035,2020-04-26 09:30:00 +0000 UTC
BATTERY,3,41.759634198,-87.592040466,2020-03-02 22:25:00 +0000 UTC
ASSAULT,3,41.773546932,-87.567644376,2017-12-23 14:00:00 +0000 UTC
OTHER OFFENSE,3,41.766247876,-87.575623169,2013-03-09 16:15:00 +0000 UTC
BATTERY,3,41.77335141,-87.584612886,2025-01-20 22:00:00 +0000 UTC
BATTERY,3,41.766018189,-87.562547124,2020-11-14 23:05:00 +0000 UTC
OTHER OFFENSE,3,41.763055429,-87.559441338,2001-05-13 21:00:00 +0000 UTC
BATTERY,4,41.737007895,-87.579040998,2022-07-03 02:35:00 +0000 UTC
BATTERY,4,41.739944503,-87.576984058,2009-09-15 08:40:00 +0000 UTC
OFFENSE INVOLVING CHILDREN,4,41.741561063,-87.577009057,2013-02-01 00:00:00 +0000 UTC
BATTERY,4,41.753694936,-87.555016689,2012-06-23 00:01:00 +0000 UTC
OTHER OFFENSE,4,41.758559577,-87.557303602,2023-01-14 23:00:00 +0000 UTC
NARCOTICS,4,41.730132724,-87.546208313,2005-04-02 20:13:46 +0000 UTC
BURGLARY,4,41.696368025,-87.527008593,2004-01-05 08:00:00 +0000 UTC
THEFT,5,41.722108515,-87.601021552,2003-02-01 15:00:00 +0000 UTC
CRIMINAL DAMAGE,5,41.709819528,-87.629581096,2019-04-19 22:00:00 +0000 UTC
OTHER OFFENSE,5,41.707359108,-87.610765713,2007-12-10 18:00:00 +0000 UTC
OTHER OFFENSE,5,41.711889097,-87.598079377,2003-11-15 20:00:00 +0000 UTC
BURGLARY,5,41.706891503,-87.620259739,2021-11-05 20:28:00 +0000 UTC
OTHER OFFENSE,5,41.676880412,-87.6226227,2016-12-18 21:55:00 +0000 UTC
NARCOTICS,6,41.747629579,-87.663365692,2002-03-13 23:55:00 +0000 UTC
OTHER OFFENSE,6,41.750269446,-87.669960322,2017-06-13 10:18:00 +0000 UTC
BATTERY,6,41.751803621,-87.648923419,2008-11-16 15:33:00 +0000 UTC
BATTERY,6,41.744872297,-87.664907745,2008-02-12 08:30:00 +0000 UTC
THEFT,6,41.738698277,-87.663139761,2022-02-09 00:01:00 +0000 UTC
CRIMINAL TRESPASS,6,41.738884922,-87.663145149,2018-11-15 20:05:00 +0000 UTC
BATTERY,6,41.755797128,-87.634426259,2022-05-15 10:30:00 +0000 UTC
OTHER OFFENSE,6,41.751043669,-87.619199602,2017-04-06 12:00:00 +0000 UTC
CRIMINAL DAMAGE,6,41.756275972,-87.602876251,2005-02-13 07:30:00 +0000 UTC
NARCOTICS,6,41.756061005,-87.605326912,2014-10-04 15:00:00 +0000 UTC
NARCOTICS,6,41.750676194,-87.603951197,2016-10-03 20:15:00 +0000 UTC
BATTERY,6,41.747645397,-87.603347877,2013-03-18 08:00:00 +0000 UTC
THEFT,6,41.747222066,-87.600219523,2022-11-20 02:45:00 +0000 UTC
CRIMINAL DAMAGE,6,41.745294201,-87.602590331,2008-07-01 10:30:00 +0000 UTC
CRIMINAL DAMAGE,6,41.745394001,-87.600163368,2016-12-01 20:37:00 +0000 UTC
MOTOR VEHICLE THEFT,7,41.786283072,-87.655886622,2008-01-27 00:45:00 +0000 UTC
MOTOR VEHICLE THEFT,7,41.790239721,-87.677054642,2012-05-08 19:00:00 +0000 UTC
THEFT,7,41.776803934,-87.660495804,2014-08-30 22:45:00 +0000 UTC
MOTOR VEHICLE THEFT,7,41.778438554,-87.667866281,2003-09-27 23:00:00 +0000 UTC
BATTERY,7,41.766233646,-87.64808461,2002-10-23 07:17:00 +0000 UTC
THEFT,8,41.785890832,-87.7925675,2016-07-11 22:25:00 +0000 UTC
CRIMINAL DAMAGE,8,41.780304633,-87.789912298,2004-10-17 04:08:48 +0000 UTC
THEFT,8,41.775179173,-87.750889531,2015-07-16 19:30:00 +0000 UTC
BATTERY,8,41.776817439,-87.684795188,2008-03-11 11:10:00 +0000 UTC
THEFT,8,41.739332692,-87.730082896,2013-04-30 16:00:00 +0000 UTC
ASSAULT,9,41.801814761,-87.694023976,2005-09-24 17:40:00 +0000 UTC
MOTOR VEHICLE THEFT,9,41.813558308,-87.669960623,2007-08-16 11:55:00 +0000 UTC
CRIMINAL DAMAGE,9,41.818277821,-87.687179816,2009-01-30 21:00:00 +0000 UTC
BATTERY,9,,,2021-11-30 03:29:00 +0000 UTC
BATTERY,9,41.823628586,-87.632779182,2020-10-14 00:58:00 +0000 UTC
ASSAULT,9,41.796693965,-87.673167445,2019-11-23 11:08:00 +0000 UTC
BATTERY,9,41.807639538,-87.662509729,2022-02-06 18:59:00 +0000 UTC
THEFT,9,41.802743031,-87.656307429,2010-06-17 09:00:00 +0000 UTC
OTHER OFFENSE,9,41.800551692,-87.657467435,2006-05-24 11:03:03 +0000 UTC
NARCOTICS,10,41.866215538,-87.721930788,2010-03-15 11:50:00 +0000 UTC
BURGLARY,10,41.858252197,-87.726162043,2014-02-12 15:00:00 +0000 UTC
OTHER OFFENSE,10,41.859292211,-87.701726013,2018-04-30 19:00:00 +0000 UTC
CRIMINAL DAMAGE,10,41.859244767,-87.694142402,2003-05-26 11:58:51 +0000 UTC
ASSAULT,10,41.837901263,-87.723154487,2008-11-22 15:10:00 +0000 UTC
BATTERY,10,41.843585868,-87.711106901,2020-08-28 20:25:00 +0000 UTC
BATTERY,10,41.851400892,-87.666020437,2012-07-26 12:00:00 +0000 UTC
BURGLARY,11,41.881944411,-87.73420392,2012-05-19 23:30:00 +0000 UTC
NARCOTICS,11,41.878859906,-87.726370928,2013-04-18 16:15:00 +0000 UTC
NARCOTICS,11,41.880710146,-87.727007058,2010-03-13 10:30:00 +0000 UTC
NARCOTICS,11,41.898283298,-87.71396651,2018-06-30 00:32:00 +0000 UTC
ROBBERY,11,41.888957712,-87.721008837,2002-06-01 16:11:00 +0000 UTC
ASSAULT,11,41.877718066,-87.720642462,2021-01-14 03:45:00 +0000 UTC
BATTERY,11,41.880586939,-87.706110174,2013-07-15 15:15:00 +0000 UTC
BATTERY,11,41.880932326,-87.709565954,2007-06-07 02:00:00 +0000 UTC
NARCOTICS,11,41.880470605,-87.70041219,2001-08-24 17:58:00 +0000 UTC
ASSAULT,11,41.873765028,-87.699167543,2003-10-25 18:45:00 +0000 UTC
NARCOTICS,11,41.871986073,-87.694588249,2002-06-29 13:30:00 +0000 UTC
BATTERY,12,41.867608211,-87.680298775,2007-03-12 20:05:00 +0000 UTC
CRIMINAL TRESPASS,12,41.865132942,-87.662687356,2003-04-06 12:35:31 +0000 UTC
THEFT,12,41.862001928,-87.653847137,2001-01-29 08:48:00 +0000 UTC
DECEPTIVE PRACTICE,12,41.892228502,-87.649468443,2009-03-15 09:00:00 +0000 UTC
CRIMINAL DAMAGE,14,41.931267974,-87.710233412,2022-07-07 08:45:00 +0000 UTC
MOTOR VEHICLE THEFT,14,41.920997822,-87.712534329,2010-04-09 00:00:00 +0000 UTC
PUBLIC PEACE VIOLATION,14,41.914349393,-87.692211425,2018-12-07 21:56:00 +0000 UTC
BATTERY,14,41.911231312,-87.715116189,2001-04-03 16:00:00 +0000 UTC
MOTOR VEHICLE THEFT,14,41.904655381,-87.707884059,2020-12-28 00:27:00 +0000 UTC
ASSAULT,14,41.909222563,-87.689650683,2003-10-25 13:42:45 +0000 UTC
CRIMINAL DAMAGE,14,41.91028837,-87.690326981,2008-11-03 18:00:00 +0000 UTC
CRIMINAL DAMAGE,14,41.90799882,-87.665181507,2007-05-29 07:45:00 +0000 UTC
PROSTITUTION,14,41.911110085,-87.675039113,2002-08-08 04:55:32 +0000 UTC
BATTERY,15,41.865584176,-87.765180641,2022-09-03 00:46:00 +0000 UTC
BURGLARY,15,41.884773952,-87.765021674,2019-11-05 06:30:00 +0000 UTC
THEFT,15,41.891665122,-87.75793093,2007-02-19 16:00:00 +0000 UTC
CRIMINAL TRESPASS,15,41.885720773,-87.747018429,2010-09-01 11:10:00 +0000 UTC
BATTERY,15,41.872963554,-87.753663295,2011-01-26 09:00:00 +0000 UTC
BATTERY,15,41.88010289,-87.755056599,2013-11-26 17:30:00 +0000 UTC
DECEPTIVE PRACTICE,16,41.973771683,-87.842274584,2019-07-05 13:00:00 +0000 UTC
OTHER OFFENSE,16,41.984676203,-87.77595917,2008-01-25 22:30:00 +0000 UTC
CRIMINAL DAMAGE,16,41.977167971,-87.76474891,2011-07-08 06:00:00 +0000 UTC
BURGLARY,16,41.955464548,-87.767077864,2006-07-22 09:00:00 +0000 UTC
CRIMINAL DAMAGE,16,41.937963578,-87.814469183,2007-10-26 02:24:00 +0000 UTC
BATTERY,16,41.945863902,-87.767912706,2020-03-06 05:25:00 +0000 UTC
THEFT,16,41.953404262,-87.748049177,2023-05-01 18:25:00 +0000 UTC
BATTERY,17,41.978358803,-87.708744786,2017-10-30 18:31:00 +0000 UTC
MOTOR VEHICLE THEFT,17,41.942761647,-87.725239623,2024-10-11 18:00:00 +0000 UTC
ROBBERY,18,41.918930791,-87.657035426,2007-06-07 01:32:00 +0000 UTC
ASSAULT,18,41.924120532,-87.654779528,2025-01-28 00:00:00 +0000 UTC
THEFT,18,41.910659259,-87.638577202,2005-06-06 18:21:00 +0000 UTC
THEFT,18,41.909139303,-87.648226263,2018-05-16 18:00:00 +0000 UTC
CRIMINAL TRESPASS,18,41.899293041,-87.63864165,2001-10-27 11:33:00 +0000 UTC
BATTERY,18,41.890755538,-87.636346911,2006-06-18 19:02:00 +0000 UTC
THEFT,19,41.963761663,-87.691205194,2009-11-12 14:30:00 +0000 UTC
CRIMINAL TRESPASS,19,41.967582247,-87.688872308,2007-04-23 16:18:42 +0000 UTC
MOTOR VEHICLE THEFT,19,41.949006338,-87.688320563,2005-02-10 10:00:00 +0000 UTC
ROBBERY,19,41.965803579,-87.661044244,2015-06-22 15:00:00 +0000 UTC
THEFT,19,41.953885576,-87.65453007,2023-06-05 15:28:00 +0000 UTC
THEFT,19,41.954607083,-87.647107189,2012-06-01 15:00:00 +0000 UTC
THEFT,19,41.943122315,-87.649365938,2019-01-20 00:30:00 +0000 UTC
THEFT,20,41.980778284,-87.66709499,2002-05-29 13:59:45 +0000 UTC
CRIMINAL DAMAGE,20,41.979341789,-87.668294211,2024-01-18 02:50:00 +0000 UTC
CRIMINAL DAMAGE,20,41.990041822,-87.65895741,2024-08-28 16:42:00 +0000 UTC
CRIMINAL DAMAGE,2,41.836357332,-87.623528801,2001-07-13 08:00:00 +0000 UTC
BATTERY,2,41.829274084,-87.606802214,2009-04-04 01:20:00 +0000 UTC
MOTOR VEHICLE THEFT,2,,,2001-01-15 23:00:00 +0000 UTC
THEFT,2,41.813260172,-87.598861681,2011-08-12 15:59:00 +0000 UTC
OTHER OFFENSE,2,41.803736592,-87.583844783,2001-01-02 21:00:00 +0000 UTC
BATTERY,22,41.733510981,-87.661636604,2001-08-21 00:30:00 +0000 UTC
DECEPTIVE PRACTICE,22,41.727938562,-87.650678778,2018-09-09 12:00:00 +0000 UTC
ASSAULT,22,41.726468779,-87.634890751,2002-06-23 22:05:00 +0000 UTC
MOTOR VEHICLE THEFT,22,41.710103502,-87.642916444,2008-09-26 13:00:00 +0000 UTC
THEFT,19,41.939995291,-87.644547665,2001-05-15 09:00:00 +0000 UTC
THEFT,19,41.938310054,-87.639486362,2003-11-30 08:15:00 +0000 UTC
THEFT,24,42.018244679,-87.690186314,2010-12-10 16:06:00 +0000 UTC
CRIMINAL DAMAGE,24,42.007704787,-87.683941808,2019-01-11 17:00:00 +0000 UTC
ARSON,24,41.997425544,-87.707245033,2009-10-17 03:22:00 +0000 UTC
BURGLARY,24,42.015981051,-87.670941171,2009-08-14 19:30:00 +0000 UTC
THEFT,24,42.01854772,-87.681638191,2024-03-18 14:03:00 +0000 UTC
CRIMINAL DAMAGE,24,42.006862961,-87.673467835,2015-10-22 20:20:00 +0000 UTC
BATTERY,25,41.916930143,-87.795034002,2012-08-22 02:00:00 +0000 UTC
THEFT,25,41.910003734,-87.778894357,2005-06-21 18:20:00 +0000 UTC
BATTERY,25,41.913662133,-87.764376028,2010-08-25 13:00:00 +0000 UTC
MOTOR VEHICLE THEFT,25,41.902298186,-87.751223409,2009-05-01 21:57:00 +0000 UTC
INTERFERENCE WITH PUBLIC OFFICER,25,41.909806865,-87.73213594,2009-01-27 18:15:00 +0000 UTC
ROBBERY,1,41.885877917,-87.626289762,2018-04-22 05:15:00 +0000 UTC
THEFT,1,41.885384381,-87.629486511,2014-06-23 18:00:00 +0000 UTC
THEFT,1,41.883541976,-87.624413274,2016-09-21 15:00:00 +0000 UTC
THEFT,1,41.883500187,-87.627876698,2014-01-30 18:15:00 +0000 UTC
THEFT,1,41.879450304,-87.628424314,2023-12-23 16:55:00 +0000 UTC
THEFT,1,41.879408736,-87.631494603,2003-10-30 08:48:49 +0000 UTC
DECEPTIVE PRACTICE,1,41.876658594,-87.624280055,2014-04-15 21:00:00 +0000 UTC
ROBBERY,1,41.883210375,-87.634335728,2023-02-04 15:16:00 +0000 UTC
BATTERY,1,41.872992906,-87.63063219,2021-07-31 16:00:00 +0000 UTC
CRIMINAL DAMAGE,1,41.865145359,-87.624098901,2024-03-18 00:00:00 +0000 UTC
NARCOTICS,1,41.84809924,-87.626962834,2006-07-17 20:07:34 +0000 UTC
ROBBERY,2,41.832043206,-87.613364699,2012-10-18 07:50:00 +0000 UTC
ROBBERY,2,41.823880092,-87.613536875,2004-06-17 18:07:43 +0000 UTC
ROBBERY,2,41.830978693,-87.606001383,2013-09-01 19:00:00 +0000 UTC
THEFT,2,41.802199106,-87.609411428,2003-10-04 17:00:00 +0000 UTC
PUBLIC PEACE VIOLATION,2,41.808833439,-87.622824022,2006-07-06 21:48:00 +0000 UTC
OTHER OFFENSE,2,41.795357843,-87.620860545,2018-12-29 09:09:00 +0000 UTC
ASSAULT,3,41.773315666,-87.587978676,2013-12-01 18:30:00 +0000 UTC
THEFT,3,41.776248518,-87.605835547,2012-04-04 23:30:00 +0000 UTC
OFFENSE INVOLVING CHILDREN,3,41.770529732,-87.62343383,2005-02-14 12:16:19 +0000 UTC
THEFT,3,41.765035962,-87.616852478,2022-03-10 15:15:00 +0000 UTC
MOTOR VEHICLE THEFT,3,41.765555982,-87.622814202,2020-04-29 13:15:00 +0000 UTC
CRIMINAL DAMAGE,3,41.765263223,-87.583654926,2009-10-22 13:00:00 +0000 UTC
CRIMINAL DAMAGE,3,41.769838274,-87.583282736,2001-11-25 17:30:00 +0000 UTC
ROBBERY,4,41.756623356,-87.55303151,2017-10-23 21:14:00 +0000 UTC
THEFT,4,41.751040296,-87.55894435,2005-04-15 18:20:00 +0000 UTC
BATTERY,4,41.737263008,-87.560850253,2015-10-25 12:00:00 +0000 UTC
BATTERY,4,41.741873359,-87.556361323,2017-02-17 13:50:00 +0000 UTC
CRIMINAL DAMAGE,4,41.742086944,-87.544211909,2004-07-04 09:30:00 +0000 UTC
CRIMINAL DAMAGE,4,41.701751786,-87.525751215,2005-04-05 12:33:46 +0000 UTC
BURGLARY,4,41.660142336,-87.549546075,2023-12-06 18:05:00 +0000 UTC
SEX OFFENSE,4,,,2003-04-16 23:00:00 +0000 UTC
CRIMINAL TRESPASS,4,41.708029389,-87.569290282,2016-11-26 17:45:00 +0000 UTC
CRIM SEXUAL ASSAULT,5,41.699221683,-87.625679685,2007-09-12 10:40:00 +0000 UTC
THEFT,5,41.693022265,-87.627915204,2016-01-28 17:00:00 +0000 UTC
MOTOR VEHICLE THEFT,5,41.671666571,-87.628481496,2020-07-01 09:00:00 +0000 UTC
ASSAULT,5,41.680719941,-87.645661348,2012-11-07 07:30:00 +0000 UTC
THEFT,5,41.684754226,-87.612537984,2013-07-01 07:58:00 +0000 UTC
OTHER OFFENSE,6,41.753189214,-87.664722511,2002-06-04 08:30:43 +0000 UTC
CRIMINAL SEXUAL ASSAULT,6,41.752287209,-87.655969347,2023-05-01 00:00:00 +0000 UTC
BATTERY,6,41.753336327,-87.657035783,2011-01-17 10:45:00 +0000 UTC
NARCOTICS,6,41.744136151,-87.653566945,2013-04-28 20:00:00 +0000 UTC
ASSAULT,6,41.757327195,-87.644213747,2018-06-06 17:18:00 +0000 UTC
CRIMINAL TRESPASS,6,41.737211658,-87.638782709,2006-10-16 09:50:00 +0000 UTC
ROBBERY,6,41.750940757,-87.625185222,2010-12-07 19:15:00 +0000 UTC
THEFT,6,41.755548956,-87.627945605,2005-10-03 20:00:00 +0000 UTC
CRIMINAL DAMAGE,6,41.752918459,-87.616184657,2019-08-08 21:46:00 +0000 UTC
BATTERY,6,41.750481539,-87.61005877,2011-07-01 23:00:00 +0000 UTC
CRIMINAL TRESPASS,6,41.738433954,-87.60137838,2001-09-13 08:27:00 +0000 UTC
THEFT,7,41.786931638,-87.651402671,2010-07-22 15:30:00 +0000 UTC
THEFT,7,41.780450857,-87.668941729,2001-08-10 14:30:00 +0000 UTC
NARCOTICS,7,41.773436665,-87.67374326,2003-07-25 19:32:07 +0000 UTC
PUBLIC PEACE VIOLATION,7,41.766574426,-87.632245564,2003-09-17 11:20:00 +0000 UTC
BATTERY,7,41.766362967,-87.654149794,2007-01-21 02:53:42 +0000 UTC
HOMICIDE,7,41.768167414,-87.659053795,2018-10-01 19:07:00 +0000 UTC
NARCOTICS,7,41.767525954,-87.67430967,2006-05-17 19:50:12 +0000 UTC
BATTERY,8,41.77581695,-87.744643988,2021-05-25 19:50:00 +0000 UTC
BATTERY,8,41.797833204,-87.730649467,2012-11-04 09:33:00 +0000 UTC
ROBBERY,8,41.782750966,-87.703104726,2001-09-07 02:15:00 +0000 UTC
MOTOR VEHICLE THEFT,8,41.784598052,-87.692717385,2011-11-29 21:00:00 +0000 UTC
ASSAULT,8,41.783927628,-87.688646801,2021-04-18 21:50:00 +0000 UTC
THEFT,8,41.778344846,-87.683617588,2012-06-12 16:48:00 +0000 UTC
